fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,Id,fixed acidity_std,volatile acidity_std,citric acid_std,residual sugar_std,chlorides_std,free sulfur dioxide_std,total sulfur dioxide_std,density_std,pH_std,sulphates_std,alcohol_std
6.3,0.47,0.0,1.4,0.055,27.0,33.0,0.9922,3.45,0.48,12.3,6,1122,-1.164754740770208,-0.3321668269451491,-1.3805598369390564,-0.7982879440232357,-0.7659329708276188,1.101594647402396,-0.39731601760913293,-2.327473732665152,0.9130206943265775,-1.025019244590998,1.7245712677759435
8.2,1.0,0.09,2.3,0.065,7.0,37.0,0.99685,3.32,0.55,9.0,6,234,-0.08238804396106514,2.577724384309871,-0.9195835893871757,-0.1960905322188151,-0.5216649314965065,-0.826798608444249,-0.2732214144810059,0.054936326581363285,0.08169384955364724,-0.61518718906411,-1.3408515481195271
7.7,0.56,0.08,2.5,0.114,14.0,46.0,0.9971,3.24,0.66,9.6,6,803,-0.3672213852266286,0.16196564289060944,-0.9708031724484957,-0.06226888515116592,0.6752484612259431,-0.15186096889792322,0.005991442557279946,0.18302288890642945,-0.42989190107584463,0.028834612478142146,-0.783501945229442
8.8,0.4,0.4,2.2,0.079,19.0,52.0,0.998,3.44,0.64,9.2,5,60,0.2594119655576124,-0.7164920812618496,0.668223485513747,-0.26300135575263933,-0.17968967643294959,0.33023734506373803,0.1921333472494705,0.6441345132767246,0.8490724754978892,-0.08826026052954018,-1.155068347156166
10.5,0.42,0.66,2.95,0.11599999999999999,12.0,29.0,0.997,3.24,0.75,11.7,7,357,1.2278453258605295,-0.6066848657427925,1.9999326451080692,0.23882982075104453,0.7241020690921651,-0.3447002944825877,-0.52141062073726,0.13178826397640298,-0.42989190107584463,0.5557615410127119,1.1672216648858567
6.0,0.64,0.05,1.9,0.066,9.0,17.0,0.9949600000000001,3.52,0.78,10.6,5,1487,-1.3356547455295462,0.6011945049668387,-1.124461921632456,-0.4637338263541131,-0.4972381275633953,-0.6339592828595845,-0.8936944301216411,-0.9133980845962165,1.360658226127384,0.7314038505242354,0.14541405958736706
7.1,0.66,0.0,3.9,0.086,17.0,45.0,0.9976,3.46,0.54,9.5,5,719,-0.7090213947453057,0.7110017204858962,-1.3805598369390564,0.8744826443223773,-0.008702048901171268,0.13739801947907354,-0.025032208224751815,0.43919601355661864,0.9769689131552629,-0.6737346255679512,-0.8763935457111226
7.6,0.62,0.32,2.2,0.08199999999999999,7.0,54.0,0.9966,3.36,0.52,9.4,5,306,-0.4241880534797417,0.4913872894477812,0.2584668210231863,-0.26300135575263933,-0.10640926463361622,-0.826798608444249,0.254180648813534,-0.07315023574370288,0.3374867248683946,-0.7908294985756334,-0.9692851461928033
7.8,0.43,0.32,2.8,0.08,29.0,58.0,0.9974,3.31,0.64,10.3,5,337,-0.31025471697351603,-0.5517812579832637,0.2584668210231863,0.1384635854503075,-0.15526287249983836,1.2944339729870606,0.37827525194166106,0.33672676369650884,0.01774563072496182,-0.08826026052954018,-0.1332607418576747
7.3,0.74,0.08,1.7,0.094,10.0,45.0,0.9957600000000001,3.24,0.5,9.8,5,1366,-0.59508805823908,1.1502305825621253,-0.9708031724484957,-0.5975554734217621,0.18671238256371864,-0.5375396200672522,-0.025032208224751815,-0.503521085155948,-0.42989190107584463,-0.9079243715833158,-0.5977187442660793
13.2,0.38,0.55,2.7,0.081,5.0,16.0,1.0006,2.98,0.54,9.4,5,611,2.7659453686945747,-0.8262992967809071,1.4365172314335484,0.07155276191648323,-0.1308360685667271,-1.0196379340289135,-0.9247180809036728,1.9762347614575264,-2.0925455906217025,-0.6737346255679512,-0.9692851461928033
7.1,0.48,0.28,2.8,0.068,6.0,16.0,0.99682,3.24,0.53,10.3,5,824,-0.7090213947453057,-0.2772632191856204,0.05358848877790606,0.1384635854503075,-0.44838451969717286,-0.9232182712365813,-0.9247180809036728,0.03956593910236672,-0.42989190107584463,-0.7322820620717924,-0.1332607418576747
8.9,0.59,0.39,2.3,0.095,5.0,22.0,0.9986,3.37,0.58,10.3,5,456,0.316378633810725,0.32667646616919505,0.6170039024524269,-0.1960905322188151,0.21113918649682986,-1.0196379340289135,-0.7385761762114823,0.9515422628569402,0.4014349436970828,-0.43954487955258714,-0.1332607418576747
7.6,0.79,0.21,2.3,0.087,21.0,68.0,0.9955,3.12,0.44,9.2,5,1304,-0.4241880534797417,1.424748621359769,-0.30494859265133467,-0.1960905322188151,0.015724755031939968,0.5230766706484026,0.6885117597619786,-0.6367311099740509,-1.1972705270200867,-1.2592089906063624,-1.155068347156166
7.8,0.645,0.0,5.5,0.086,5.0,18.0,0.9986,3.4,0.55,9.6,6,35,-0.31025471697351603,0.628646308846603,-1.3805598369390564,1.9450558208635695,-0.008702048901171268,-1.0196379340289135,-0.8626707793396093,0.9515422628569402,0.593279600183142,-0.61518718906411,-0.783501945229442
7.6,0.43,0.29,2.1,0.075,19.0,66.0,0.99718,3.4,0.64,9.5,5,1229,-0.4241880534797417,-0.5517812579832637,0.10480807183922591,-0.32991217928646394,-0.27739689216539454,0.33023734506373803,0.6264644581979152,0.22401058885043926,0.593279600183142,-0.08826026052954018,-0.8763935457111226
6.8,0.51,0.01,2.1,0.07400000000000001,9.0,25.0,0.9958,3.33,0.56,9.5,6,550,-0.879921399504644,-0.1125523959070342,-1.3293402538777364,-0.32991217928646394,-0.3018236960985054,-0.6339592828595845,-0.645505223865387,-0.4830272351839715,0.14564206838233548,-0.5566397525602689,-0.8763935457111226
7.6,0.715,0.0,2.1,0.068,30.0,35.0,0.9953299999999999,3.48,0.65,11.4,6,881,-0.4241880534797417,1.0129715631633036,-1.3805598369390564,-0.32991217928646394,-0.44838451969717286,1.3908536357793928,-0.3352687160450694,-0.7238299723551641,1.1048653508126367,-0.029712824025699015,0.888546863440815
8.2,0.7,0.23,2.0,0.099,14.0,81.0,0.9973,3.19,0.7,9.4,5,360,-0.08238804396106514,0.9306161515240104,-0.20250942652869444,-0.39682300282028854,0.3088464022292748,-0.15186096889792322,1.0918192199283916,0.2854921387664824,-0.7496329952192802,0.26302435849350614,-0.9692851461928033
7.4,0.74,0.07,1.7,0.086,15.0,48.0,0.9950200000000001,3.12,0.48,10.0,5,1246,-0.5381213899859669,1.1502305825621253,-1.0220227555098158,-0.5975554734217621,-0.008702048901171268,-0.055441306105590976,0.06803874412134346,-0.8826573096381666,-1.1972705270200867,-1.025019244590998,-0.4119355433027181
10.7,0.43,0.39,2.2,0.106,8.0,32.0,0.9986,2.89,0.5,9.6,5,656,1.3417786623667547,-0.5517812579832637,0.6170039024524269,-0.26300135575263933,0.4798340297610531,-0.7303789456519167,-0.4283396683911647,0.9515422628569402,-2.6680795600798826,-0.9079243715833158,-0.783501945229442
10.0,0.43,0.33,2.7,0.095,28.0,89.0,0.9984,3.22,0.68,10.0,5,1128,0.9430119845949656,-0.5517812579832637,0.30968640408450643,0.07155276191648323,0.21113918649682986,1.1980143101947283,1.3400084261846457,0.8490730129968304,-0.5577883387332183,0.14592948548582446,-0.4119355433027181
11.9,0.57,0.5,2.6,0.08199999999999999,6.0,32.0,1.0006,3.12,0.78,10.7,6,344,2.025378681404109,0.21686925065013757,1.1804193161269478,0.004641938382658657,-0.10640926463361622,-0.9232182712365813,-0.4283396683911647,1.9762347614575264,-1.1972705270200867,0.7314038505242354,0.23830566006904763
11.1,0.18,0.48,1.5,0.068,7.0,15.0,0.9973,3.22,0.64,10.1,6,301,1.5696453353792061,-1.9243714519714807,1.0779801500043076,-0.7313771204894111,-0.44838451969717286,-0.826798608444249,-0.9557417316857046,0.2854921387664824,-0.5577883387332183,-0.08826026052954018,-0.3190439428210375
7.4,0.68,0.16,1.8,0.078,12.0,39.0,0.9977,3.5,0.7,9.9,6,847,-0.5381213899859669,0.8208089360049536,-0.5610465079579351,-0.5306446498879375,-0.2041164803660608,-0.3447002944825877,-0.21117411291694238,0.49043063848664514,1.2327617884700104,0.26302435849350614,-0.5048271437843986
9.1,0.6,0.0,1.9,0.057999999999999996,5.0,10.0,0.9977,3.18,0.63,10.4,6,1130,0.43031197031695023,0.3815800739287238,-1.3805598369390564,-0.4637338263541131,-0.6926525590282853,-1.0196379340289135,-1.1108599855958634,0.49043063848664514,-0.8135812140479657,-0.14680769703338134,-0.04036914137599411
9.5,0.86,0.26,1.9,0.079,13.0,28.0,0.9971200000000001,3.25,0.62,10.0,5,981,0.6581786433294016,1.8090738756764695,-0.048850677344734195,-0.4637338263541131,-0.17968967643294959,-0.2482806316902555,-0.5524342715192917,0.193269813892503,-0.3659436822471592,-0.2053551335372225,-0.4119355433027181
8.4,0.34,0.42,2.1,0.07200000000000001,23.0,36.0,0.99392,3.11,0.78,12.4,6,1100,0.03154529254516106,-1.0459137278190216,0.770662651636387,-0.32991217928646394,-0.3506773039647279,0.715915996233067,-0.30424506526303763,-1.4462381838685714,-1.261218745848775,0.7314038505242354,1.8174628682576242
7.1,0.71,0.0,1.9,0.08,14.0,35.0,0.9972,3.47,0.55,9.4,5,28,-0.7090213947453057,0.9855197592835392,-1.3805598369390564,-0.4637338263541131,-0.15526287249983836,-0.15186096889792322,-0.3352687160450694,0.2342575138364559,1.0409171319839512,-0.61518718906411,-0.9692851461928033
10.2,0.49,0.63,2.9,0.07200000000000001,10.0,26.0,0.9968,3.16,0.78,12.5,7,505,1.0569453211011908,-0.22235961142609165,1.846273895924109,0.2053744089841321,-0.3506773039647279,-0.5375396200672522,-0.6144815730833553,0.02931901411635005,-0.9414776517053393,0.7314038505242354,1.9103544687393048
6.5,0.61,0.0,2.2,0.095,48.0,59.0,0.99541,3.61,0.7,11.5,6,1175,-1.0508214042639823,0.43648368168825247,-1.3805598369390564,-0.26300135575263933,0.21113918649682986,3.126407566041373,0.40929890272369285,-0.6828422724110975,1.936192195585564,0.26302435849350614,0.9814384639224956
10.0,0.32,0.59,2.2,0.077,3.0,15.0,0.9994,3.2,0.78,9.6,5,1414,0.9430119845949656,-1.155720943338079,1.6413955636788284,-0.26300135575263933,-0.22854328429917206,-1.212477259613578,-0.9557417316857046,1.361419262297152,-0.685684776390592,0.7314038505242354,-0.783501945229442
15.5,0.645,0.49,4.2,0.095,10.0,23.0,1.00315,2.92,0.74,11.1,5,554,4.07617873851617,0.628646308846603,1.1291997330656276,1.075215114923851,0.21113918649682986,-0.5375396200672522,-0.7075525254294506,3.282717697173372,-2.4762349035938236,0.49721410450887077,0.6098720619957716
9.2,0.41,0.5,2.5,0.055,12.0,25.0,0.9952,3.34,0.79,13.3,7,491,0.4872786385700628,-0.6615884735023212,1.1804193161269478,-0.06226888515116592,-0.7659329708276188,-0.3447002944825877,-0.645505223865387,-0.7904349847641872,0.2095902872110209,0.7899512870280766,2.6534872725927525
5.8,0.68,0.02,1.8,0.087,21.0,94.0,0.9944,3.54,0.52,10.0,5,146,-1.4495880820357718,0.8208089360049536,-1.2781206708164163,-0.5306446498879375,0.015724755031939968,0.5230766706484026,1.4951266800948044,-1.2003119842044558,1.4885546637847575,-0.7908294985756334,-0.4119355433027181
7.2,0.66,0.03,2.3,0.078,16.0,86.0,0.9974299999999999,3.53,0.57,9.7,5,893,-0.6520547264921925,0.7110017204858962,-1.226901087755096,-0.1960905322188151,-0.2041164803660608,0.040978356686741275,1.2469374738385504,0.3520971511755054,1.4246064449560694,-0.4980923160564283,-0.6906103447477615
8.4,0.56,0.04,2.0,0.08199999999999999,10.0,22.0,0.9976,3.22,0.44,9.6,5,718,0.03154529254516106,0.16196564289060944,-1.175681504693776,-0.39682300282028854,-0.10640926463361622,-0.5375396200672522,-0.7385761762114823,0.43919601355661864,-0.5577883387332183,-1.2592089906063624,-0.783501945229442
5.9,0.645,0.12,2.0,0.075,32.0,44.0,0.9954700000000001,3.57,0.71,10.2,5,1597,-1.392621413782659,0.628646308846603,-0.7659248402032154,-0.39682300282028854,-0.27739689216539454,1.5836929613640573,-0.05605585900678357,-0.6521014974530475,1.6803993202708167,0.3215717949973473,-0.2261523423393569
8.2,0.28,0.6,3.0,0.10400000000000001,10.0,22.0,0.99828,3.39,0.68,10.6,5,1481,-0.08238804396106514,-1.3753353743761938,1.6926151467401485,0.27228523251795667,0.430980421894831,-0.5375396200672522,-0.7385761762114823,0.7875914630807873,0.5293313813544566,0.14592948548582446,0.14541405958736706
8.0,0.715,0.22,2.3,0.075,13.0,81.0,0.9968799999999999,3.24,0.54,9.5,6,1278,-0.19632138046729034,1.0129715631633036,-0.25372900959001454,-0.1960905322188151,-0.27739689216539454,-0.2482806316902555,1.0918192199283916,0.07030671406030296,-0.42989190107584463,-0.6737346255679512,-0.8763935457111226
10.7,0.43,0.39,2.2,0.106,8.0,32.0,0.9986,2.89,0.5,9.6,5,650,1.3417786623667547,-0.5517812579832637,0.6170039024524269,-0.26300135575263933,0.4798340297610531,-0.7303789456519167,-0.4283396683911647,0.9515422628569402,-2.6680795600798826,-0.9079243715833158,-0.783501945229442
8.8,0.31,0.4,2.8,0.109,7.0,16.0,0.9961399999999999,3.31,0.79,11.8,7,875,0.2594119655576124,-1.210624551097608,0.668223485513747,0.1384635854503075,0.5531144415603868,-0.826798608444249,-0.9247180809036728,-0.30882951042191564,0.01774563072496182,0.7899512870280766,1.260113265367539
6.2,0.45,0.2,1.6,0.069,3.0,15.0,0.9958,3.41,0.56,9.2,5,80,-1.2217214090233206,-0.4419740424642063,-0.3561681757126547,-0.6644662969555866,-0.4239577157640616,-1.212477259613578,-0.9557417316857046,-0.4830272351839715,0.6572278190118301,-0.5566397525602689,-1.155068347156166
6.6,0.855,0.02,2.4,0.062,15.0,23.0,0.9962700000000001,3.54,0.6,11.0,6,1557,-0.9938547360108696,1.781622071796705,-1.2781206708164163,-0.12917970868499049,-0.5949453432958403,-0.055441306105590976,-0.7075525254294506,-0.24222449801277884,1.4885546637847575,-0.3224500065449048,0.516980461514091
9.2,0.59,0.24,3.3,0.10099999999999999,20.0,47.0,0.9988,3.26,0.67,9.6,5,540,0.4872786385700628,0.32667646616919505,-0.15128984346737445,0.4730177031194301,0.35770001009549696,0.4266570078560703,0.0370150933393117,1.0540115127169931,-0.3019954634184738,0.0873820489819833,-0.783501945229442
6.6,0.61,0.01,1.9,0.08,8.0,25.0,0.99746,3.69,0.73,10.5,5,934,-0.9938547360108696,0.43648368168825247,-1.3293402538777364,-0.4637338263541131,-0.15526287249983836,-0.7303789456519167,-0.645505223865387,0.36746753865455883,2.4477779462150586,0.4386666680050296,0.052522459105686474
11.5,0.18,0.51,4.0,0.10400000000000001,4.0,23.0,0.9996,3.28,0.97,10.1,6,277,1.7975120083916576,-1.9243714519714807,1.2316388991882679,0.9413934678562018,0.430980421894831,-1.1160575968212458,-0.7075525254294506,1.4638885121572618,-0.17409902576110012,1.8438051440972163,-0.3190439428210375
6.7,0.42,0.27,8.6,0.068,24.0,148.0,0.9948,3.16,0.57,11.3,6,649,-0.9368880677577566,-0.6066848657427925,0.0023689057165859353,4.0192913504121295,-0.44838451969717286,0.8123356590253993,3.1704038223245194,-0.9953734844842931,-0.9414776517053393,-0.4980923160564283,0.7956552629591345
8.6,0.47,0.3,3.0,0.076,30.0,135.0,0.9976,3.3,0.53,9.4,5,313,0.14547862905138623,-0.3321668269451491,0.15602765490054604,0.27228523251795667,-0.2529700882322833,1.3908536357793928,2.7670963621581066,0.43919601355661864,-0.04620258810372643,-0.7322820620717924,-0.9692851461928033
8.6,0.47,0.47,2.4,0.07400000000000001,7.0,29.0,0.9979,3.08,0.46,9.5,5,654,0.14547862905138623,-0.3321668269451491,1.0267605669429873,-0.12917970868499049,-0.3018236960985054,-0.826798608444249,-0.52141062073726,0.592899888346698,-1.4530634023348339,-1.1421141175986802,-0.8763935457111226
6.1,0.34,0.25,1.8,0.084,4.0,28.0,0.99464,3.36,0.44,10.1,5,1356,-1.2786880772764335,-1.0459137278190216,-0.10007026040605432,-0.5306446498879375,-0.0575556567673934,-1.1160575968212458,-0.5524342715192917,-1.0773488843723695,0.3374867248683946,-1.2592089906063624,-0.3190439428210375
7.8,0.735,0.08,2.4,0.092,10.0,41.0,0.9974,3.24,0.71,9.8,6,214,-0.31025471697351603,1.122778778682361,-0.9708031724484957,-0.12917970868499049,0.13785877469749616,-0.5375396200672522,-0.14912681135287886,0.33672676369650884,-0.42989190107584463,0.3215717949973473,-0.5977187442660793
7.5,0.4,0.18,1.6,0.079,24.0,58.0,0.9965,3.34,0.58,9.4,5,1421,-0.4811547217328543,-0.7164920812618496,-0.45860734183529495,-0.6644662969555866,-0.17968967643294959,0.8123356590253993,0.37827525194166106,-0.12438486067372935,0.2095902872110209,-0.43954487955258714,-0.9692851461928033
9.4,0.3,0.56,2.8,0.08,6.0,17.0,0.9964,3.15,0.92,11.7,8,481,0.601211975076289,-1.2655281588571365,1.4877368144948686,0.1384635854503075,-0.15526287249983836,-0.9232182712365813,-0.8936944301216411,-0.1756194856038127,-1.0054258705340275,1.551067961578011,1.1672216648858567
9.3,0.37,0.44,1.6,0.038,21.0,42.0,0.99526,3.24,0.81,10.8,7,797,0.5442453068231764,-0.8812029045404358,0.8731018177590273,-0.6644662969555866,-1.1811886376905094,0.5230766706484026,-0.11810316057084709,-0.7596942098061372,-0.42989190107584463,0.9070461600357589,0.33119726055072984
6.8,0.65,0.02,2.1,0.078,8.0,15.0,0.99498,3.35,0.62,10.4,6,1212,-0.879921399504644,0.6560981127263674,-1.2781206708164163,-0.32991217928646394,-0.2041164803660608,-0.7303789456519167,-0.9557417316857046,-0.9031511596102568,0.2735385060397092,-0.2053551335372225,-0.04036914137599411
7.4,0.53,0.26,2.0,0.10099999999999999,16.0,72.0,0.9957,3.15,0.57,9.4,5,221,-0.5381213899859669,-0.0027451803879767413,-0.048850677344734195,-0.39682300282028854,0.35770001009549696,0.040978356686741275,0.8126063628901057,-0.534261860113998,-1.0054258705340275,-0.4980923160564283,-0.9692851461928033
10.2,0.24,0.49,2.4,0.075,10.0,28.0,0.9978,3.14,0.61,10.4,5,572,1.0569453211011908,-1.5949498054143088,1.1291997330656276,-0.12917970868499049,-0.27739689216539454,-0.5375396200672522,-0.5524342715192917,0.5416652634166716,-1.069374089362713,-0.26390257004106366,-0.04036914137599411
7.8,0.53,0.01,1.6,0.077,3.0,19.0,0.995,3.16,0.46,9.8,5,1420,-0.31025471697351603,-0.0027451803879767413,-1.3293402538777364,-0.6644662969555866,-0.22854328429917206,-1.212477259613578,-0.8316471285575776,-0.8929042346242401,-0.9414776517053393,-1.1421141175986802,-0.5977187442660793
5.0,1.04,0.24,1.6,0.05,32.0,96.0,0.9934,3.74,0.62,11.5,5,553,-1.905321428060674,2.797338815347986,-0.15128984346737445,-0.6644662969555866,-0.8880669904931747,1.5836929613640573,1.557173981658868,-1.7126582335047773,2.7675190403584944,-0.2053551335372225,0.9814384639224956
10.0,0.41,0.45,6.2,0.071,6.0,14.0,0.99702,3.21,0.49,11.8,7,1147,0.9430119845949656,-0.6615884735023212,0.9243214008203474,2.413431585600341,-0.3751041078978395,-0.9232182712365813,-0.9867653824677364,0.14203518896241965,-0.6217365575619065,-0.9664718080871569,1.260113265367539
6.8,0.36,0.32,1.8,0.067,4.0,8.0,0.9928,3.36,0.55,12.8,7,1005,-0.879921399504644,-0.9361065122999646,0.2584668210231863,-0.5306446498879375,-0.4728113236302841,-1.1160575968212458,-1.1729072871599269,-2.0200659830849363,0.3374867248683946,-0.61518718906411,2.189029270184348
7.9,0.33,0.41,1.5,0.055999999999999994,6.0,35.0,0.9939600000000001,3.29,0.71,11.0,6,1112,-0.2532880487204029,-1.1008173355785504,0.7194430685750669,-0.7313771204894111,-0.7415061668945077,-0.9232182712365813,-0.3352687160450694,-1.425744333896538,-0.11015080693241185,0.3215717949973473,0.516980461514091
7.9,0.37,0.23,1.8,0.077,23.0,49.0,0.9963,3.28,0.67,9.3,5,263,-0.2532880487204029,-0.8812029045404358,-0.20250942652869444,-0.5306446498879375,-0.22854328429917206,0.715915996233067,0.09906239490337522,-0.22685411053383917,-0.17409902576110012,0.0873820489819833,-1.0621767466744838
7.2,0.38,0.31,2.0,0.055999999999999994,15.0,29.0,0.99472,3.23,0.76,11.3,8,1449,-0.6520547264921925,-0.8262992967809071,0.20724723796186617,-0.39682300282028854,-0.7415061668945077,-0.055441306105590976,-0.52141062073726,-1.036361184428303,-0.49384011990453286,0.6143089775165531,0.7956552629591345
6.7,0.675,0.07,2.4,0.08900000000000001,17.0,82.0,0.9958,3.35,0.54,10.1,5,30,-0.9368880677577566,0.7933571321251892,-1.0220227555098158,-0.12917970868499049,0.06457836289816278,0.13739801947907354,1.1228428707104232,-0.4830272351839715,0.2735385060397092,-0.6737346255679512,-0.3190439428210375
9.3,0.48,0.29,2.1,0.127,6.0,16.0,0.9968,3.22,0.72,11.2,5,447,0.5442453068231764,-0.2772632191856204,0.10480807183922591,-0.32991217928646394,0.9927969123563888,-0.9232182712365813,-0.9247180809036728,0.02931901411635005,-0.5577883387332183,0.3801192315011885,0.7027636624774521
7.6,0.43,0.29,2.1,0.075,19.0,66.0,0.99718,3.4,0.64,9.5,5,1232,-0.4241880534797417,-0.5517812579832637,0.10480807183922591,-0.32991217928646394,-0.27739689216539454,0.33023734506373803,0.6264644581979152,0.22401058885043926,0.593279600183142,-0.08826026052954018,-0.8763935457111226
8.9,0.12,0.45,1.8,0.075,10.0,21.0,0.9955200000000001,3.41,0.76,11.9,7,950,0.316378633810725,-2.2537930985286527,0.9243214008203474,-0.5306446498879375,-0.27739689216539454,-0.5375396200672522,-0.769599826993514,-0.6264841849880343,0.6572278190118301,0.6143089775165531,1.3530048658492195
8.1,0.825,0.24,2.1,0.084,5.0,13.0,0.9972,3.37,0.77,10.7,6,537,-0.13935471221417772,1.616911248518119,-0.15128984346737445,-0.32991217928646394,-0.0575556567673934,-1.0196379340289135,-1.017789033249768,0.2342575138364559,0.4014349436970828,0.6728564140203943,0.23830566006904763
9.9,0.59,0.07,3.4,0.102,32.0,71.0,1.00015,3.31,0.71,9.8,5,285,0.886045316341853,0.32667646616919505,-1.0220227555098158,0.5399285266532546,0.38212681402860815,1.5836929613640573,0.781582712108074,1.7456789492724643,0.01774563072496182,0.3215717949973473,-0.5977187442660793
6.5,0.34,0.27,2.8,0.067,8.0,44.0,0.99384,3.21,0.56,12.0,6,1168,-1.0508214042639823,-1.0459137278190216,0.0023689057165859353,0.1384635854503075,-0.4728113236302841,-0.7303789456519167,-0.05605585900678357,-1.4872258838126382,-0.6217365575619065,-0.5566397525602689,1.4458964663309002
7.9,0.3,0.68,8.3,0.05,37.5,289.0,0.99316,3.01,0.51,12.3,7,1081,-0.2532880487204029,-1.2655281588571365,2.1023718112307095,3.818558879810657,-0.8880669904931747,2.1140011067218847,7.544738582590997,-1.8356213333368068,-1.9007009341356433,-0.8493769350794746,1.7245712677759435
5.0,1.02,0.04,1.4,0.045,41.0,85.0,0.9938,3.75,0.48,10.5,4,94,-1.905321428060674,2.6875315998289286,-1.175681504693776,-0.7982879440232357,-1.0102010101587309,2.4514699264950477,1.2159138230565185,-1.5077197337846147,2.8314672591871797,-1.025019244590998,0.052522459105686474
7.4,0.36,0.29,2.6,0.087,26.0,72.0,0.99645,3.39,0.68,11.0,5,314,-0.5381213899859669,-0.9361065122999646,0.10480807183922591,0.004641938382658657,0.015724755031939968,1.0051749846100637,0.8126063628901057,-0.15000217313879946,0.5293313813544566,0.14592948548582446,0.516980461514091
8.2,0.33,0.39,2.5,0.07400000000000001,29.0,48.0,0.9952799999999999,3.32,0.88,12.4,7,1167,-0.08238804396106514,-1.1008173355785504,0.6170039024524269,-0.06226888515116592,-0.3018236960985054,1.2944339729870606,0.06803874412134346,-0.7494472848201774,0.08169384955364724,1.3168782155626464,1.8174628682576242
9.4,0.615,0.28,3.2,0.087,18.0,72.0,1.0001,3.31,0.53,9.7,5,698,0.601211975076289,0.46393548556801684,0.05358848877790606,0.4061068795856058,0.015724755031939968,0.23381768227140579,0.8126063628901057,1.720061636807394,0.01774563072496182,-0.7322820620717924,-0.6906103447477615
5.2,0.645,0.0,2.15,0.08,15.0,28.0,0.99444,3.78,0.61,12.5,6,1300,-1.7913880915544484,0.628646308846603,-1.3805598369390564,-0.2964567675195518,-0.15526287249983836,-0.055441306105590976,-0.5524342715192917,-1.1798181342324225,3.023311915673239,-0.26390257004106366,1.9103544687393048
8.8,0.46,0.45,2.6,0.065,7.0,18.0,0.9947,3.32,0.79,14.0,6,467,0.2594119655576124,-0.38707043470467756,0.9243214008203474,0.004641938382658657,-0.5216649314965065,-0.826798608444249,-0.8626707793396093,-1.0466081094143196,0.08169384955364724,0.7899512870280766,3.3037284759645185
10.8,0.89,0.3,2.6,0.132,7.0,60.0,0.9978600000000001,2.99,1.18,10.2,5,795,1.3987453306198683,1.9737846989550556,0.15602765490054604,0.004641938382658657,1.114930932021945,-0.826798608444249,0.4403225535057246,0.5724060383747216,-2.028597371793014,3.0733013106778793,-0.2261523423393569
8.0,0.58,0.16,2.0,0.12,3.0,7.0,0.99454,3.22,0.58,11.2,6,1014,-0.19632138046729034,0.2717728584096663,-0.5610465079579351,-0.39682300282028854,0.8218092848246101,-1.212477259613578,-1.2039309379419587,-1.128583509302396,-0.5577883387332183,-0.43954487955258714,0.7027636624774521
10.1,0.45,0.23,1.9,0.08199999999999999,10.0,18.0,0.99774,3.22,0.65,9.3,6,892,0.9999786528480782,-0.4419740424642063,-0.20250942652869444,-0.4637338263541131,-0.10640926463361622,-0.5375396200672522,-0.8626707793396093,0.5109244884586216,-0.5577883387332183,-0.029712824025699015,-1.0621767466744838
6.9,0.74,0.03,2.3,0.054000000000000006,7.0,16.0,0.99508,3.45,0.63,11.5,6,1497,-0.8229547312515308,1.1502305825621253,-1.226901087755096,-0.1960905322188151,-0.7903597747607298,-0.826798608444249,-0.9247180809036728,-0.8519165346802303,0.9130206943265775,-0.14680769703338134,0.9814384639224956
11.5,0.41,0.52,3.0,0.08,29.0,55.0,1.0001,3.26,0.88,11.0,5,356,1.7975120083916576,-0.6615884735023212,1.282858482249588,0.27228523251795667,-0.15526287249983836,1.2944339729870606,0.28520429959556576,1.720061636807394,-0.3019954634184738,1.3168782155626464,0.516980461514091
10.4,0.41,0.55,3.2,0.076,22.0,54.0,0.9996,3.15,0.89,9.9,6,434,1.170878657607417,-0.6615884735023212,1.4365172314335484,0.4061068795856058,-0.2529700882322833,0.6194963334407348,0.254180648813534,1.4638885121572618,-1.0054258705340275,1.3754256520664876,-0.5048271437843986
8.5,0.32,0.42,2.3,0.075,12.0,19.0,0.99434,3.14,0.71,11.8,7,1162,0.08851196079827364,-1.155720943338079,0.770662651636387,-0.1960905322188151,-0.27739689216539454,-0.3447002944825877,-0.8316471285575776,-1.231052759162449,-1.069374089362713,0.3215717949973473,1.260113265367539
8.9,0.4,0.32,5.6,0.087,10.0,47.0,0.9991,3.38,0.77,10.5,7,283,0.316378633810725,-0.7164920812618496,0.2584668210231863,2.011966644397394,0.015724755031939968,-0.5375396200672522,0.0370150933393117,1.2077153875070725,0.4653831625257683,0.6728564140203943,0.052522459105686474
7.0,0.23,0.4,1.6,0.063,21.0,67.0,0.9952,3.5,0.63,11.1,5,454,-0.7659880629984183,-1.6498534131738374,0.668223485513747,-0.6644662969555866,-0.570518539362729,0.5230766706484026,0.6574881089799469,-0.7904349847641872,1.2327617884700104,-0.14680769703338134,0.6098720619957716
7.9,0.4,0.29,1.8,0.157,1.0,44.0,0.9973,3.3,0.92,9.5,6,773,-0.2532880487204029,-0.7164920812618496,0.10480807183922591,-0.5306446498879375,1.7256010303497251,-1.4053165851982425,-0.05605585900678357,0.2854921387664824,-0.04620258810372643,1.551067961578011,-0.8763935457111226
